continent,country,geo,date,trade_war,us_china_trade_war,china_trade_war,US_trade_war,Meng_Wanzhou,huawei_ban,huawei,meng_wanzhou_huawei,huawei_google_ban,huawei_android_ban,Hong_Kong_protests
Europe,Lithuania,LT,2018/10/7,56,NA,NA,NA,0,0,67,NA,0,NA,NA
Europe,Lithuania,LT,2018/10/14,0,NA,NA,NA,0,0,73,NA,0,NA,NA
Europe,Lithuania,LT,2018/10/21,0,NA,NA,NA,0,0,64,NA,0,NA,NA
Europe,Lithuania,LT,2018/10/28,0,NA,NA,NA,0,0,69,NA,0,NA,NA
Europe,Lithuania,LT,2018/11/4,0,NA,NA,NA,0,0,65,NA,0,NA,NA
Europe,Lithuania,LT,2018/11/11,0,NA,NA,NA,0,0,68,NA,0,NA,NA
Europe,Lithuania,LT,2018/11/18,0,NA,NA,NA,0,0,72,NA,0,NA,NA
Europe,Lithuania,LT,2018/11/25,0,NA,NA,NA,0,0,71,NA,0,NA,NA
Europe,Lithuania,LT,2018/12/2,0,NA,NA,NA,100,0,75,NA,0,NA,NA
Europe,Lithuania,LT,2018/12/9,0,NA,NA,NA,100,0,81,NA,0,NA,NA
Europe,Lithuania,LT,2018/12/16,0,NA,NA,NA,0,0,85,NA,0,NA,NA
Europe,Lithuania,LT,2018/12/23,0,NA,NA,NA,0,0,87,NA,0,NA,NA
Europe,Lithuania,LT,2018/12/30,0,NA,NA,NA,0,0,67,NA,0,NA,NA
Europe,Lithuania,LT,2019/1/6,0,NA,NA,NA,0,0,59,NA,0,NA,NA
Europe,Lithuania,LT,2019/1/13,52,NA,NA,NA,0,0,66,NA,0,NA,NA
Europe,Lithuania,LT,2019/1/20,52,NA,NA,NA,97,0,59,NA,0,NA,NA
Europe,Lithuania,LT,2019/1/27,0,NA,NA,NA,99,0,60,NA,0,NA,NA
Europe,Lithuania,LT,2019/2/3,0,NA,NA,NA,0,0,61,NA,0,NA,NA
Europe,Lithuania,LT,2019/2/10,51,NA,NA,NA,0,0,50,NA,0,NA,NA
Europe,Lithuania,LT,2019/2/17,0,NA,NA,NA,0,45,69,NA,0,NA,NA
Europe,Lithuania,LT,2019/2/24,0,NA,NA,NA,0,45,68,NA,0,NA,NA
Europe,Lithuania,LT,2019/3/3,0,NA,NA,NA,98,0,64,NA,0,NA,NA
Europe,Lithuania,LT,2019/3/10,0,NA,NA,NA,0,0,67,NA,0,NA,NA
Europe,Lithuania,LT,2019/3/17,0,NA,NA,NA,0,0,62,NA,0,NA,NA
Europe,Lithuania,LT,2019/3/24,0,NA,NA,NA,0,0,100,NA,0,NA,NA
Europe,Lithuania,LT,2019/3/31,0,NA,NA,NA,0,48,70,NA,0,NA,NA
Europe,Lithuania,LT,2019/4/7,0,NA,NA,NA,0,0,62,NA,0,NA,NA
Europe,Lithuania,LT,2019/4/14,56,NA,NA,NA,0,0,60,NA,0,NA,NA
Europe,Lithuania,LT,2019/4/21,0,NA,NA,NA,0,0,62,NA,0,NA,NA
Europe,Lithuania,LT,2019/4/28,0,NA,NA,NA,0,0,62,NA,0,NA,NA
Europe,Lithuania,LT,2019/5/5,53,NA,NA,NA,0,0,57,NA,0,NA,NA
Europe,Lithuania,LT,2019/5/12,0,NA,NA,NA,0,0,57,NA,0,NA,NA
Europe,Lithuania,LT,2019/5/19,80,NA,NA,NA,0,93,77,NA,92,NA,NA
Europe,Lithuania,LT,2019/5/26,0,NA,NA,NA,0,45,53,NA,91,NA,NA
Europe,Lithuania,LT,2019/6/2,0,NA,NA,NA,0,0,45,NA,0,NA,NA
Europe,Lithuania,LT,2019/6/9,0,NA,NA,NA,0,47,45,NA,93,NA,NA
Europe,Lithuania,LT,2019/6/16,0,NA,NA,NA,0,0,55,NA,0,NA,NA
Europe,Lithuania,LT,2019/6/23,57,NA,NA,NA,0,100,53,NA,0,NA,NA
Europe,Lithuania,LT,2019/6/30,0,NA,NA,NA,0,47,55,NA,0,NA,NA
Europe,Lithuania,LT,2019/7/7,0,NA,NA,NA,0,47,52,NA,0,NA,NA
Europe,Lithuania,LT,2019/7/14,0,NA,NA,NA,0,0,52,NA,0,NA,NA
Europe,Lithuania,LT,2019/7/21,0,NA,NA,NA,0,0,57,NA,0,NA,NA
Europe,Lithuania,LT,2019/7/28,0,NA,NA,NA,0,0,54,NA,0,NA,NA
Europe,Lithuania,LT,2019/8/4,0,NA,NA,NA,0,0,61,NA,0,NA,NA
Europe,Lithuania,LT,2019/8/11,0,NA,NA,NA,0,0,59,NA,0,NA,NA
Europe,Lithuania,LT,2019/8/18,54,NA,NA,NA,0,0,52,NA,0,NA,NA
Europe,Lithuania,LT,2019/8/25,0,NA,NA,NA,0,0,60,NA,0,NA,NA
Europe,Lithuania,LT,2019/9/1,52,NA,NA,NA,0,0,52,NA,0,NA,NA
Europe,Lithuania,LT,2019/9/8,100,NA,NA,NA,0,0,50,NA,0,NA,NA
Europe,Lithuania,LT,2019/9/15,0,NA,NA,NA,0,87,55,NA,86,NA,NA
Europe,Lithuania,LT,2019/9/22,52,NA,NA,NA,0,0,57,NA,0,NA,NA
Europe,Lithuania,LT,2019/9/29,0,NA,NA,NA,0,0,50,NA,0,NA,NA
Europe,Lithuania,LT,2019/10/6,0,NA,NA,NA,0,0,48,NA,0,NA,NA
Europe,Lithuania,LT,2019/10/13,49,NA,NA,NA,0,0,52,NA,0,NA,NA
Europe,Lithuania,LT,2019/10/20,0,NA,NA,NA,0,0,57,NA,0,NA,NA
Europe,Lithuania,LT,2019/10/27,0,NA,NA,NA,0,0,53,NA,0,NA,NA
Europe,Luxembourg,LU,2018/3/4,25,NA,NA,NA,0,0,21,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/3/11,0,NA,NA,NA,0,0,16,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/3/18,26,NA,NA,NA,0,0,26,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/3/25,0,NA,NA,NA,0,0,33,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/4/1,0,NA,NA,NA,0,0,43,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/4/8,27,NA,NA,NA,0,0,31,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/4/15,0,NA,NA,NA,0,0,39,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/4/22,0,NA,NA,NA,0,0,31,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/4/29,0,NA,NA,NA,0,0,44,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/5/6,0,NA,NA,NA,0,0,30,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/5/13,25,NA,NA,NA,0,0,36,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/5/20,0,NA,NA,NA,0,0,56,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/5/27,25,NA,NA,NA,0,0,30,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/6/3,24,NA,NA,NA,0,0,31,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/6/10,0,NA,NA,NA,0,0,31,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/6/17,24,NA,NA,NA,0,0,33,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/6/24,0,NA,NA,NA,0,0,35,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/7/1,49,NA,NA,NA,0,0,29,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/7/8,0,NA,NA,NA,0,0,40,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/7/15,26,NA,NA,NA,0,0,23,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/7/22,0,NA,NA,NA,0,0,33,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/7/29,0,NA,NA,NA,0,0,38,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/8/5,29,NA,NA,NA,0,0,44,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/8/12,32,NA,NA,NA,0,0,41,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/8/19,0,NA,NA,NA,0,0,44,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/8/26,0,NA,NA,NA,0,0,41,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/9/2,0,NA,NA,NA,0,0,52,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/9/9,26,NA,NA,NA,0,0,50,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/9/16,0,NA,NA,NA,0,0,44,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/9/23,0,NA,NA,NA,0,0,48,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/9/30,25,NA,NA,NA,0,0,48,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/10/7,0,NA,NA,NA,0,0,34,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/10/14,0,NA,NA,NA,0,0,46,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/10/21,100,NA,NA,NA,0,0,47,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/10/28,0,NA,NA,NA,0,0,39,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/11/4,0,NA,NA,NA,0,0,61,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/11/11,0,NA,NA,NA,0,0,55,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/11/18,0,NA,NA,NA,0,0,78,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/11/25,0,NA,NA,NA,0,0,55,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/12/2,0,NA,NA,NA,100,0,58,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/12/9,0,NA,NA,NA,0,0,47,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/12/16,26,NA,NA,NA,0,0,68,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/12/23,35,NA,NA,NA,0,0,67,NA,NA,NA,NA
Europe,Luxembourg,LU,2018/12/30,0,NA,NA,NA,0,0,69,NA,NA,NA,NA
Europe,Luxembourg,LU,2019/1/6,49,NA,NA,NA,0,0,47,NA,NA,NA,NA
Europe,Luxembourg,LU,2019/1/13,0,NA,NA,NA,95,0,45,NA,NA,NA,NA
Europe,Luxembourg,LU,2019/1/20,0,NA,NA,NA,0,0,49,NA,NA,NA,NA
Europe,Luxembourg,LU,2019/1/27,0,NA,NA,NA,98,0,51,NA,NA,NA,NA
Europe,Luxembourg,LU,2019/2/3,24,NA,NA,NA,0,0,35,NA,NA,NA,NA
